"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"CD85CDF8D33F0983","classic_bike","2021-08-28 19:28:43","2021-08-28 19:56:18","Forsyth St & Broome St","5453.05","6 Ave & W 45 St","6593.15","40.71893904","-73.99266288","40.756951","-73.982631","member"
"4E1D08B027D79F44","classic_bike","2021-08-20 18:02:46","2021-08-20 18:25:26","Monroe St & Tompkins Ave","4434.06","Huron St & Franklin St","5869.04","40.686203","-73.944694","40.73266","-73.95826","casual"
"A5F8BF8CA3BEBA47","classic_bike","2021-08-15 19:55:15","2021-08-15 20:04:08","University Pl & E 8 St","5755.14","Stanton St & Chrystie St","5523.02","40.73143724085228","-73.99490341544151","40.72229346","-73.99147535","casual"
"4F67C4D13991CD9B","classic_bike","2021-08-17 06:38:58","2021-08-17 06:47:02","Lexington Ave & E 24 St","6089.07","W 33 St & 7 Ave","6407.07","40.74025878","-73.98409214","40.75019995","-73.99093085","member"
"1A620D62295058BE","classic_bike","2021-08-06 17:34:14","2021-08-06 17:40:35","E 63 St & 3 Ave","6830.02","Central Park S & 6 Ave","6876.04","40.763954","-73.9646","40.76590936","-73.97634151","member"
"4528D831A48DA691","classic_bike","2021-08-17 12:18:30","2021-08-17 13:16:07","5 Ave & E 29 St","6248.06","E 2 St & 2 Ave","5593.02","40.7451677","-73.98683077","40.72502876","-73.99069656","casual"
"9401F9AC078F437F","classic_bike","2021-08-30 10:27:52","2021-08-30 10:39:30","E 27 St & 1 Ave","6004.06","Broadway & E 14 St","5905.12","40.739445","-73.976806","40.73454567","-73.99074142","casual"
"E322A52300874B7E","classic_bike","2021-08-19 22:29:38","2021-08-19 22:40:07","Clinton St & Union St","4266.03","Duffield St & Willoughby St","4596.05","40.6831164","-73.99785267","40.69221589","-73.9842844","member"
"C49CDB5907F7C198","classic_bike","2021-08-25 11:47:51","2021-08-25 11:51:18","2 Ave & E 96 St","7338.02","2 Ave & E 104 St","7436.11","40.7839636","-73.9471673","40.7892105","-73.94370784","casual"
"880FAFB4183FE348","classic_bike","2021-08-29 21:24:21","2021-08-29 21:34:48","W 82 St & Central Park West","7304.08","7 Ave & Central Park South","6912.01","40.78275","-73.97137","40.7667405590595","-73.9790689945221","casual"
"AA7F5D2EE72F307A","classic_bike","2021-08-05 17:16:32","2021-08-05 17:49:26","Icahn Stadium","7514.01","East End Ave & E 86 St","7113.08","40.79346","-73.92389","40.77518615","-73.94446054","member"
"64CFF329D99893F9","classic_bike","2021-08-10 10:53:53","2021-08-10 10:59:59","Carmine St & 6 Ave","5763.03","MacDougal St & Prince St","5687.04","40.73038599","-74.00214988","40.72710258","-74.00297088","casual"
"A3F68F99CE9320F9","classic_bike","2021-08-19 18:02:57","2021-08-19 18:25:36","W 30 St & 10 Ave","6459.07","Columbus Ave & W 72 St","7175.05","40.752694","-74.002353","40.7770575","-73.97898475","member"
"B895574BDACBB749","classic_bike","2021-08-18 19:46:54","2021-08-18 19:59:39","West St & Liberty St","5184.08","Perry St & Bleecker St","5922.07","40.711444","-74.014847","40.73535398","-74.00483091","member"
"982D570850AE2210","classic_bike","2021-08-15 19:06:14","2021-08-15 19:21:59","Shore Blvd & Astoria Park","7271.01","Astoria Park S & Shore Blvd","7159.08","40.77977","-73.923162","40.7767","-73.927631","member"
"9FE42D1C537292E0","classic_bike","2021-08-14 18:41:55","2021-08-14 18:50:05","12 Ave & W 40 St","6765.01","W 20 St & 10 Ave","6306.01","40.76087502","-74.00277668","40.745686","-74.005141","member"
"7F5D703EEDF5ADDA","classic_bike","2021-08-15 13:56:15","2021-08-15 14:07:39","E 13 St & Avenue A","5779.09","Perry St & Bleecker St","5922.07","40.72966729392978","-73.98067966103554","40.73535398","-74.00483091","member"
"9AC197CE411F2F4E","docked_bike","2021-08-03 15:45:55","2021-08-03 15:53:47","Central Park West & W 85 St","7354.01","W 82 St & Central Park West","7304.08","40.78476","-73.969862","40.78275","-73.97137","casual"
"8EFD0802A96D956C","classic_bike","2021-08-09 18:43:19","2021-08-09 18:46:54","Mercer St & Spring St","5532.01","Lafayette St & Jersey St","5561.06","40.72362738","-73.99949601","40.72456089","-73.99565293","member"
"F0B7A8F01AE6B27E","classic_bike","2021-08-25 13:41:10","2021-08-25 13:51:46","W 110 St & Amsterdam Ave","7646.04","E 106 St & Lexington Ave","7504.18","40.802692","-73.96295","40.791976","-73.945993","casual"
"50D0ED801257335A","classic_bike","2021-08-27 17:55:28","2021-08-27 18:05:29","W 37 St & 10 Ave","6611.02","Broadway & W 58 St","6948.10","40.75660359","-73.9979009","40.76695317","-73.98169333","casual"
"3FFEF1959571FC15","classic_bike","2021-08-16 10:51:02","2021-08-16 10:53:05","Broadway & Berry St","5164.04","S 5 Pl & S 5 St","5125.03","40.71044554","-73.96525063","40.710451","-73.960876","member"
"2060B5B297D1EB87","classic_bike","2021-08-30 16:47:43","2021-08-30 16:51:34","E 23 St & 1 Ave","5929.01","Stuyvesant Walk & 1 Av Loop","5854.10","40.736502","-73.97809472","40.732339777151054","-73.97898383438587","member"
"EF583B59742EB00A","classic_bike","2021-08-01 07:54:05","2021-08-01 07:59:09","1 Ave & E 18 St","5854.09","E 20 St & Park Ave","6055.08","40.733812191966315","-73.98054420948029","40.73827428","-73.98751968","member"
"71D15BEE0FC85B77","classic_bike","2021-08-02 13:55:53","2021-08-02 14:16:51","Clinton St\t& Cherry St","5190.09","Broadway & E 14 St","5905.12","40.711471394469264","-73.98672603070736","40.73454567","-73.99074142","member"
"7AB7B82700D3881E","classic_bike","2021-08-05 20:48:28","2021-08-05 21:08:40","23 Ave & 27 St","7178.02","27 St & Hunter St","6310.06","40.776165","-73.9153175","40.7485","-73.941275","member"
"56B6D761CA81AE5A","classic_bike","2021-08-01 19:41:20","2021-08-01 20:49:07","W 44 St & 11 Ave","6756.05","W 110 St & Amsterdam Ave","7646.04","40.762009","-73.996975","40.802692","-73.96295","casual"
"626077F88EC67009","classic_bike","2021-08-26 18:39:36","2021-08-26 18:42:44","Van Brunt St & Wolcott St","4095.03","Commerce St & Van Brunt St","4243.01","40.6773429","-74.01275056","40.6812117","-74.00860912","member"
"22D48404038806E7","classic_bike","2021-08-06 11:03:34","2021-08-06 11:10:33","Kingsland Ave & Nassau Ave","5613.04","Driggs Ave & N 9 St","5411.08","40.72577","-73.94173","40.71816969454208","-73.95520135760307","member"
"B09797EF1D62D1FC","classic_bike","2021-08-18 22:45:22","2021-08-18 23:04:25","Allen St & Rivington St","5414.06","Little West St & 1 Pl","5001.08","40.72019576","-73.98997825","40.70569254","-74.01677685","casual"
"90C949AB8425CF7D","classic_bike","2021-08-24 17:57:50","2021-08-24 18:13:58","Ditmars Blvd & 48 St","6935.01","Astoria Park S & Shore Blvd","7159.08","40.769219","-73.901001","40.7767","-73.927631","casual"
"8203518C33BB13DE","classic_bike","2021-08-09 09:02:46","2021-08-09 09:06:07","E 27 St & 1 Ave","6004.06","2 Ave & E 29 St","6122.09","40.739445","-73.976806","40.741723510974715","-73.97809267044067","casual"
"30BEC93D7787697D","classic_bike","2021-08-17 23:27:34","2021-08-17 23:28:02","Division Ave & Marcy Ave","5084.03","Division Ave & Marcy Ave","5084.03","40.70708701","-73.95796783","40.70708701","-73.95796783","casual"
"F49F4FDB94FFC6DE","classic_bike","2021-08-06 14:16:53","2021-08-06 14:36:21","E 13 St & Avenue A","5779.09","E 5 St & Avenue C","5545.04","40.72966729392978","-73.98067966103554","40.72299208","-73.97995466","casual"
"6C2ED75D0476CB07","classic_bike","2021-08-04 23:52:14","2021-08-04 23:59:33","Fulton St & William St","5137.11","Howard St & Centre St","5422.04","40.70960089363537","-74.00655090808868","40.71910537","-73.99973337","member"
"55EB3386A142A916","classic_bike","2021-08-06 17:33:51","2021-08-06 17:46:05","West End Ave & W 94 St","7524.09","Old Broadway & W 133 St","7881.09","40.7941654","-73.974124","40.818212","-73.955277","casual"
"26BDE86B3476398A","classic_bike","2021-08-24 06:07:48","2021-08-24 06:15:44","Pershing Square North","6432.09","11 Ave & W 41 St","6726.01","40.751873","-73.977706","40.76030096","-73.99884222","member"
"5FC4297168198051","classic_bike","2021-08-13 22:44:13","2021-08-13 22:46:10","E 16 St & 5 Ave","6022.04","University Pl & E 14 St","5905.14","40.73726186","-73.99238967","40.734814","-73.992085","member"
"AE6A992DB9A14F11","classic_bike","2021-08-06 19:50:29","2021-08-06 20:17:32","Frederick Douglass Blvd & W 129 St","7795.09","St Nicholas Ave & W 134 St","7837.30","40.8125511","-73.9492286","40.816234","-73.948222","casual"
"14E19EE59ACE29BB","classic_bike","2021-08-05 19:06:24","2021-08-05 20:02:48","Broadway & W 56 St","6847.02","Broadway & W 56 St","6847.02","40.7652654","-73.98192338","40.7652654","-73.98192338","casual"
"EC7809F0786CF809","classic_bike","2021-08-15 08:36:06","2021-08-15 08:47:26","Hancock St & Bedford Ave","4255.05","Metropolitan Ave & Bedford Ave","5308.04","40.68216564","-73.95399026","40.71534825","-73.96024116","casual"
"255F8FB7866A27B7","classic_bike","2021-08-11 15:51:59","2021-08-11 16:01:02","Front St & Jay St","4895.03","Kane St & Clinton St","4455.11","40.702461","-73.986842","40.6861758","-73.99645295","member"
"60A0BAB1C13CBDEF","classic_bike","2021-08-23 18:07:32","2021-08-23 18:42:29","Baltic St & 5 Ave","4208.11","Metropolitan Ave & Bedford Ave","5308.04","40.6795766","-73.97854971","40.71534825","-73.96024116","casual"
"3EFB703BD5996156","classic_bike","2021-08-09 11:16:00","2021-08-09 12:10:17","West St & Liberty St","5184.08","W 35 St & Dyer Ave","6569.08","40.711444","-74.014847","40.754691750226016","-73.99740189313889","casual"
"2D20C13464F8A14D","classic_bike","2021-08-30 18:53:15","2021-08-30 18:56:47","Kent Ave & N 7 St","5489.03","Wythe Ave & Metropolitan Ave","5348.02","40.72036775298455","-73.96165072917938","40.716887","-73.963198","casual"
"A8FFB0DF7D61FCE7","classic_bike","2021-08-05 18:37:51","2021-08-05 18:47:49","Cleveland Pl & Spring St","5492.05","Maiden Ln & Pearl St","5065.10","40.722103786686034","-73.99724900722504","40.70706456","-74.00731853","casual"
"8521558D6E18D92B","classic_bike","2021-08-12 10:10:35","2021-08-12 10:49:14","Bayard St & Baxter St","5351.03","W 22 St & 8 Ave","6224.03","40.71602118","-73.99974372","40.74475148","-73.99915362","member"
"1BE3569A73CBBB01","classic_bike","2021-08-18 12:04:18","2021-08-18 12:09:03","Front St & Gold St","4927.04","Johnson St & Gold St","4668.08","40.70224","-73.982578","40.69474881","-73.98362464","casual"
"25B0D69368EDB172","classic_bike","2021-08-23 08:28:08","2021-08-23 08:35:32","S 4 St & Wythe Ave","5204.05","Banker St & Meserole Ave","5633.04","40.71285887","-73.96590294","40.72606","-73.95621","casual"
"6265050895FD9AC3","docked_bike","2021-08-26 16:41:01","2021-08-26 16:53:15","E 12 St & 3 Ave","5788.12","E 13 St & Avenue A","5779.09","40.732233","-73.9889","40.729667","-73.98068","casual"
"D30C5C1996875DA8","classic_bike","2021-08-21 11:21:28","2021-08-21 11:27:59","Franklin St & Dupont St","5944.01","N 11 St & Kent Ave","5489.04","40.73564","-73.95866","40.72248188638219","-73.95921930670738","member"
"EB4E431C7248852A","classic_bike","2021-08-27 21:34:05","2021-08-27 21:45:25","W 59 St & 10 Ave","7023.04","E 39 St & 2 Ave","6345.08","40.770513","-73.988038","40.748033194287665","-73.973827958107","member"
"2449AEF0B44E13FF","classic_bike","2021-08-10 13:23:37","2021-08-10 13:38:57","W 17 St & 8 Ave","6148.02","Grand St & Greene St","5500.02","40.74177603","-74.00149746","40.72170005235607","-74.00238141417502","member"
"12C39720D49BFF81","classic_bike","2021-08-27 17:42:59","2021-08-27 17:51:57","Barrow St & Hudson St","5805.05","W 25 St & 6 Ave","6215.04","40.73172428","-74.00674436","40.74395411","-73.99144871","casual"
"10077DEE5BDA4F4D","classic_bike","2021-08-18 16:38:51","2021-08-18 17:24:26","Central Park S & 6 Ave","6876.04","Central Park S & 6 Ave","6876.04","40.76590936","-73.97634151","40.76590936","-73.97634151","casual"
"046F6DC363949620","classic_bike","2021-08-31 17:36:18","2021-08-31 17:45:53","Sullivan St & Washington Sq","5721.01","E 15 St & 3 Ave","5863.07","40.73047747","-73.99906065","40.734232","-73.986923","casual"
"8980C589ED36A61C","classic_bike","2021-08-27 07:26:05","2021-08-27 07:31:50","W 41 St & 8 Ave","6602.03","E 48 St & 5 Ave","6626.01","40.75640548","-73.9900262","40.75724567911726","-73.97805914282799","casual"
"3B28C10C9A02F224","classic_bike","2021-08-20 12:00:35","2021-08-20 12:10:43","6 Ave & W 33 St","6364.07","W 26 St & 10 Ave","6382.05","40.74901271","-73.98848395","40.749717753","-74.002950346","casual"
"5AF3800C96F91B81","classic_bike","2021-08-07 12:11:59","2021-08-07 12:18:33","E 27 St & 1 Ave","6004.06","E 47 St & 1 Ave","6498.09","40.739445","-73.976806","40.75206862","-73.96784384","casual"
"9AB7AD60FC0ED752","classic_bike","2021-08-02 10:09:49","2021-08-02 10:15:55","E 17 St & Broadway","5980.07","MacDougal St & Washington Sq","5797.01","40.73704984","-73.99009296","40.73226398","-73.99852205","member"
"A44A5A9A57E031EA","classic_bike","2021-08-06 22:10:56","2021-08-06 22:19:46","W 15 St & 10 Ave","6115.09","12 Ave & W 40 St","6765.01","40.742753828659026","-74.00747358798981","40.76087502","-74.00277668","member"
"F0C70A795E9D459F","classic_bike","2021-08-20 14:25:58","2021-08-20 14:31:29","Norfolk St & Broome St","5374.01","E 6 St & Avenue B","5584.04","40.7172274","-73.98802084","40.72453734","-73.98185424","member"
"AA6745A36D8D4719","classic_bike","2021-08-02 11:29:38","2021-08-02 11:35:46","Roebling St & N 4 St","5267.09","Graham Ave & Withers St","5403.04","40.71469","-73.95739","40.7169811","-73.94485918","member"
"1D6D1EDC0CC6E202","classic_bike","2021-08-13 07:39:42","2021-08-13 07:43:39","Irving Ave & Harman St","4856.05","Suydam St & Knickerbocker Ave","4939.07","40.70108","-73.9179","40.702013","-73.923769","member"
"63831C6F7F22B6D5","classic_bike","2021-08-15 16:04:07","2021-08-15 16:26:49","Central Park S & 6 Ave","6876.04","Central Park North & Adam Clayton Powell Blvd","7617.07","40.76590936","-73.97634151","40.799484","-73.955613","casual"
"6745CADC12D9551E","classic_bike","2021-08-13 17:52:30","2021-08-13 17:58:10","Bond St & Bergen St","4404.10","Schermerhorn St & Court St","4565.04","40.6849668","-73.98620772","40.69102925677968","-73.99183362722397","member"
"469AC43FFE40AE3D","classic_bike","2021-08-18 14:36:41","2021-08-18 14:51:39","11 Ave & W 27 St","6425.04","Pershing Square North","6432.09","40.751396","-74.005226","40.751873","-73.977706","member"
"BEC2D80D33EE0ED5","classic_bike","2021-08-15 11:42:03","2021-08-15 12:01:12","5 Ave & E 93 St","7372.10","W 82 St & Central Park West","7304.08","40.7857851","-73.957481","40.78275","-73.97137","casual"
"2CA05852332D10A1","classic_bike","2021-08-31 12:53:15","2021-08-31 13:00:47","1 Ave & E 16 St","5779.08","E 5 St & Avenue C","5545.04","40.73221853","-73.98165557","40.72299208","-73.97995466","member"
"F1DE2CB46B7D3D9F","classic_bike","2021-08-08 17:33:26","2021-08-08 17:51:44","Pier 40 - Hudson River Park","5696.03","Bus Slip & State St","4889.06","40.7277140777778","-74.01129573583603","40.701907","-74.013942","casual"
"9AB42F7DC5F3AB2A","classic_bike","2021-08-20 21:31:39","2021-08-20 21:39:36","2 Ave & E 55 St","6650.08","E 58 St & 1 Ave (NE Corner)","6682.03","40.757920208794026","-73.96638214588165","40.75892386377695","-73.96226227283478","casual"
"60E2681A2EC74A19","classic_bike","2021-08-20 00:46:21","2021-08-20 01:08:09","Johnson St & Gold St","4668.08","Marcus Garvey Blvd & Macon St","4278.03","40.69474881","-73.98362464","40.682601","-73.938037","member"
"0C388FDF1A4B475A","classic_bike","2021-08-13 19:46:41","2021-08-13 19:56:02","Amsterdam Ave & W 73 St","7260.09","Central Park West & W 85 St","7354.01","40.77966809007312","-73.98093044757842","40.78476","-73.969862","member"
"76EF9894CF18904B","classic_bike","2021-08-31 18:17:11","2021-08-31 18:19:26","Underhill Ave & Pacific St","4231.04","Bergen St & Vanderbilt Ave","4157.10","40.6804836","-73.9646795","40.6794388","-73.9680438","member"
"161AB783A85CB3EB","classic_bike","2021-08-30 22:43:35","2021-08-30 22:44:28","Woodward Ave & Harman St","5074.08","Woodward Ave & Harman St","5074.08","40.70793","-73.91092","40.70793","-73.91092","casual"
"3D56D912BF808107","classic_bike","2021-08-16 12:37:33","2021-08-16 12:55:54","Franklin St & W Broadway","5430.08","South St & Whitehall St","4846.01","40.71911552","-74.00666661","40.70122128","-74.01234218","casual"
"D98FFCAA2C6D73A7","classic_bike","2021-08-14 12:27:02","2021-08-14 12:31:47","Park Ave & E 162 St","8016.07","River Ave & E 153 St","8005.08","40.825716","-73.915585","40.82441","-73.92818","casual"
"E8E9324C778B2C0D","classic_bike","2021-08-15 13:57:23","2021-08-15 14:12:39","6 Ave & Broome St","5610.09","Vesey Pl & River Terrace","5297.02","40.72431","-74.00473","40.7153379","-74.01658354","member"
"6DDE577AB86E23D5","classic_bike","2021-08-14 14:30:16","2021-08-14 14:36:24","Broadway & W 56 St","6847.02","Amsterdam Ave & W 66 St","7149.05","40.7652654","-73.98192338","40.7746671","-73.98470567","member"
"51B583FD596839A5","classic_bike","2021-08-25 16:05:49","2021-08-25 16:09:23","E 39 St & Lexington Ave","6389.09","E 40 St & 5 Ave","6474.11","40.749498546025194","-73.97729203113158","40.752062307","-73.9816324043","member"
"BC3EFA11053E166A","classic_bike","2021-08-11 19:10:29","2021-08-11 19:26:07","Dock 72 Way & Market St","4804.02","Macon St & Nostrand Ave","4214.03","40.69985","-73.97141","40.6809833854","-73.9500479759","casual"
"26644A72AB619A65","classic_bike","2021-08-01 17:35:05","2021-08-01 17:43:33","Kane St & Clinton St","4455.11","Berkeley Pl & 7 Ave","4051.01","40.6861758","-73.99645295","40.675146838709786","-73.97523209452629","casual"
"4A8BDC5021127C4C","classic_bike","2021-08-24 07:37:25","2021-08-24 07:44:27","Central Park West & W 85 St","7354.01","Central Park West & W 68 St","7079.06","40.78476","-73.969862","40.7734066","-73.97782542","casual"
"F81D3FB596F71643","classic_bike","2021-08-10 09:50:25","2021-08-10 10:15:15","10 Ave & W 14 St","6157.04","Riverside Dr & W 78 St","7340.06","40.741981599940225","-74.00831580162048","40.78414472","-73.98362492","member"
"4A97BE598E68A069","classic_bike","2021-08-02 11:45:18","2021-08-02 11:58:46","8 Ave & W 38 St","6526.05","Broadway & W 58 St","6948.10","40.75461","-73.99177","40.76695317","-73.98169333","member"
"BA70C769CDD111DD","classic_bike","2021-08-19 20:51:37","2021-08-19 21:09:40","Greenwich St & W Houston St","5730.08","Lexington Ave & E 26 St","6089.08","40.728846","-74.008591","40.741459","-73.983293","member"
"AE0D60F704AF43AD","classic_bike","2021-08-01 18:30:30","2021-08-01 18:44:41","MacDougal St & Washington Sq","5797.01","Howard St & Centre St","5422.04","40.73226398","-73.99852205","40.71910537","-73.99973337","casual"
"59A4782E759FD7C0","classic_bike","2021-08-08 11:31:13","2021-08-08 11:37:06","W 53 St & 10 Ave","6890.01","9 Ave & W 45 St","6717.06","40.76669671","-73.99061728","40.76019252","-73.9912551","casual"
"122319D42F0D9B80","classic_bike","2021-08-13 16:52:58","2021-08-13 17:00:31","Broadway & E 21 St","6098.10","6 Ave & W 33 St","6364.07","40.739888408589955","-73.98958593606949","40.74901271","-73.98848395","member"
"1D64386CA0FB9417","classic_bike","2021-08-22 15:16:25","2021-08-22 15:55:05","1 Ave & E 78 St","7020.09","1 Ave & E 44 St","6379.03","40.77140426","-73.9535166","40.75001986","-73.96905301","member"
"F60D37B6343A65ED","classic_bike","2021-08-17 06:41:51","2021-08-17 07:01:23","N 12 St & Bedford Ave","5450.04","South St & Whitehall St","4846.01","40.72079821","-73.95484712","40.70122128","-74.01234218","casual"
"1467135280407239","classic_bike","2021-08-15 11:01:22","2021-08-15 11:29:31","Kingston Ave & Herkimer St","4205.06","Columbia Heights & Cranberry St","4829.01","40.67890679","-73.94142771","40.70037867","-73.99548059","member"
"1F4C73681C95A19C","classic_bike","2021-08-24 09:15:52","2021-08-24 09:22:28","E Fordham Rd & Webster Ave","8582.09","Valentine Ave & E 183 St","8472.06","40.861748","-73.89105","40.856987","-73.898237","casual"
"E3DC7351AE6AE36D","classic_bike","2021-08-30 13:14:50","2021-08-30 13:23:33","31 St & Newtown Ave","6923.20","23 Ave & 27 St","7178.02","40.7675487799971","-73.9209334552288","40.776165","-73.9153175","casual"
"0A4F61C82B4CD632","classic_bike","2021-08-10 07:05:33","2021-08-10 07:48:52","E 81 St & 2 Ave","7121.05","W 22 St & 8 Ave","6224.03","40.774779448957275","-73.95427465438843","40.74475148","-73.99915362","member"
"120FC857A9D47EF3","classic_bike","2021-08-05 07:05:42","2021-08-05 07:13:51","Clinton St & Grand St","5303.06","Rivington St & Chrystie St","5453.01","40.71559509","-73.9870295","40.72110063","-73.9919254","member"
"F07C7C3122C066EA","classic_bike","2021-08-08 20:42:58","2021-08-08 21:42:42","Broadway & W 51 St","6779.04","Broadway & W 51 St","6779.04","40.76228826","-73.98336183","40.76228826","-73.98336183","casual"
"1707E39804824ADC","classic_bike","2021-08-10 16:13:04","2021-08-10 16:31:53","Adam Clayton Powell Blvd & W 130 St","7774.02","2 Ave & E 104 St","7436.11","40.812346","-73.946168","40.7892105","-73.94370784","member"
"7E53A250DFC4E5E4","classic_bike","2021-08-03 16:50:17","2021-08-03 17:03:58","Frederick Douglass Blvd & W 117 St","7688.12","E 81 St & 3 Ave","7154.07","40.805159","-73.954692","40.77573034","-73.9567526","member"
"5AA72666FB698615","classic_bike","2021-08-24 15:54:30","2021-08-24 16:06:21","Emerson Pl & Myrtle Ave","4683.02","Bedford Ave & S 9 St","5093.01","40.69363137","-73.96223558","40.70853074","-73.96408963","casual"
"F778F00239A985E3","classic_bike","2021-08-09 16:50:51","2021-08-09 16:56:52","Bergen St & Smith St","4446.01","Jay St & Tech Pl","4710.06","40.6867443","-73.99063168","40.695065","-73.987167","member"
